District name,Primary role,Name,First name,Last name,Gender,Party name,Email,Photo URL,Source URL,Website,Facebook,Instagram,Twitter,LinkedIn,YouTube,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax
Edmonton West,MP,Kelly McCauley,Kelly,McCauley,,Conservative,Kelly.McCauley@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McCauleyKelly_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Kelly-McCauley(89179),http://kellymccauley.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0978,1 613 992-1011,constituency,"5613 - 199th Street (Main Office)

Edmonton AB  T6M 0M8",1 780 392-2515,1 780 392-2519
Edmonton—Wetaskiwin,MP,Mike Lake,Mike,Lake,,Conservative,mike.lake@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LakeMike_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Mike-Lake(35857),http://mikelake.ca,,,https://twitter.com/MikeLakeMP,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8695,1 613 995-6465,constituency,"1230 - 91 Street SW (Main Office)

Edmonton AB  T6X 0P2",1 780 495-2149,1 780 495-2147
Eglinton—Lawrence,MP,Marco Mendicino,Marco,Mendicino,,Liberal,Marco.Mendicino@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MendicinoMarco_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Marco-Mendicino(88738),http://marcomendicinomp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6361,1 613 992-9791,constituency,"511 Lawrence Avenue West (Main Office)

Toronto ON  M6A 1A3",1 416 781-5583,1 416 781-5586
Egmont,MP,Robert Morrissey,Robert,Morrissey,,Liberal,Robert.Morrissey@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MorrisseyRobert_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Robert-J-Morrissey(88308),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-9223,1 613 992-1974,constituency,"263 Heather Moyse Drive (Main Office)

Summerside PE  C1N 5P1",1 800 224-0018,1 902 432-6853
Elgin—Middlesex—London,MP,Karen Vecchio,Karen,Vecchio,,Conservative,Karen.Vecchio@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/VecchioKaren_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Karen-Vecchio(88742),http://karenvecchiomp.ca,,,https://twitter.com/karen_vecchio,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 990-7769,1 613 996-0194,constituency,"750 Talbot Street (Main Office)
Suite 203
St. Thomas ON  N5P 1E2",1 519 637-2255,1 519 637-3358
Elmwood—Transcona,MP,Daniel Blaikie,Daniel,Blaikie,,NDP,Daniel.Blaikie@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BlaikieDaniel_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Daniel-Blaikie(89032),http://danielblaikie.ndp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-6339,1 613 995-6688,constituency,"1100 Concordia Avenue (Main Office)
Suite 210
Winnipeg MB  R2K 4B8",1 204 984-2499,1 204 984-2502
Esquimalt—Saanich—Sooke,MP,Randall Garrison,Randall,Garrison,,NDP,Randall.Garrison@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/GarrisonRandall_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Randall-Garrison(71995),http://randallgarrison.ndp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-2625,1 613 996-9779,constituency,"2904 Tillicum Road (Main Office)

Victoria BC  V9A 2A5",1 250 405-6550,1 250 405-6554
Essex,MP,Tracey Ramsey,Tracey,Ramsey,,NDP,Tracey.Ramsey@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/RamseyTracey_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Tracey-Ramsey(88745),http://traceyramsey.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1812,1 613 995-0033,constituency,"316 Talbot Street North (Main Office)

Essex ON  N8M 2E1",1 519 776-4700,1 519 776-1383
Etobicoke Centre,MP,Borys Wrzesnewskyj,Borys,Wrzesnewskyj,,Liberal,Borys.Wrzesnewskyj@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/WrzesnewskyjBorys_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Borys-Wrzesnewskyj(25468),http://bwrzesnewskyj.liberal.ca,,,https://twitter.com/BorysWrz,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 947-5000,1 613 947-4276,constituency,"577 Burnhamthorpe Road (Main Office)
Suite 2
Etobicoke ON  M9C 2Y3",1 416 249-7322,1 416 249-6117
Etobicoke North,MP,Kirsty Duncan,Kirsty,Duncan,,Liberal,kirsty.duncan@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DuncanKirsty_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Kirsty-Duncan(58877),http://kirstyduncan.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-4702,1 613 995-8359,constituency,"815 Albion Rd (Main Office)

Etobicoke ON  M9V 1A3",1 416 747-6003,1 416 747-8295
Etobicoke—Lakeshore,MP,James Maloney,James,Maloney,,Liberal,James.Maloney@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MaloneyJames_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/James-Maloney(88748),http://jamesmaloneymp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-9364,1 613 992-5880,constituency,"1092 Islington Avenue (Main Office)
Suite 202
Toronto ON  M8Z 4R9",1 416 251-5510,1 416 251-2845
Flamborough—Glanbrook,MP,David Sweet,David,Sweet,,Conservative,david.sweet@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SweetDavid_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/David-Sweet(31715),http://davidsweet.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-4984,1 613 996-4986,constituency,"1760 Upper James St. (Main Office)
Suite 4
Hamilton ON  L9B 1K9",1 905 574-0474,
Fleetwood—Port Kells,MP,Ken Hardie,Ken,Hardie,,Liberal,Ken.Hardie@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/HardieKen_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Ken-Hardie(89274),http://kenhardie.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-2205,1 613 995-7139,constituency,"16088 - 84th Avenue (Main Office)
Suite 301
Surrey BC  V4N 0V9",1 604 501-5900,1 604 501-5901
Foothills,MP,John Barlow,John,Barlow,,Conservative,John.Barlow@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BarlowJohn_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/John-Barlow(86261),http://johnbarlowmp.ca,,,https://twitter.com/JohnBarlowMP,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8471,1 613 996-9770,constituency,"109 - 4th Avenue South West (Main Office)

High River AB  T1V 1M5",1 403 603-3665,1 403 603-3669
Fort McMurray—Cold Lake,MP,David Yurdiga,David,Yurdiga,,Conservative,David.Yurdiga@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/YurdigaDavid_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/David-Yurdiga(86260),http://davidyurdigamp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1154,1 613 992-4603,constituency,"10021 Biggs Avenue (Main Office)
Suite 112
Fort McMurray AB  T9H 1S4",1 780 743-2201,1 780 743-2287,constituency,"901 - 10 Street, Suite 3 - PO Box 8089 Marina Mall


Cold Lake AB  T9M 1N1",1 780 639-1700,1 780 639-1705
Fredericton,MP,Matt DeCourcey,Matt,DeCourcey,,Liberal,Matt.DeCourcey@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DeCourceyMatt_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Matt-DeCourcey(88355),http://mattdecourceymp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1067,1 613 996-9955,constituency,"494 Queen Street (Main Office)
Suite 300
Fredericton NB  E3B 1B6",1 506 452-4110,1 506 452-4076
Fundy Royal,MP,Alaina Lockhart,Alaina,Lockhart,,Liberal,Alaina.Lockhart@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LockhartAlaina_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Alaina-Lockhart(88357),http://fundyroyal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-2332,1 613 995-4286,constituency,"599 Main Street (Main Office)
Suite 104
Hampton NB  E5N 6C2",1 506 832-4200,1 506 832-4235
Gaspésie—Les Îles-de-la-Madeleine,MP,Diane Lebouthillier,Diane,Lebouthillier,,Liberal,Diane.Lebouthillier@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LebouthillierDiane_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Diane-Lebouthillier(88460),http://dlebouthillier.liberal.ca/en,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6188,1 613 992-6194,constituency,"153 La Grande Allée East (Main Office)
Suite 104
Grande-Rivière QC  G0C 1V0",1 418 385-4264,1 418 385-4276,constituency,"350 Principale Road
Suite 101
Cap-aux-Meules QC  G4T 1C9",1 418 986-1489,1 418 986-2096,constituency,"464 Ste-Anne Blvd West
Suite 27
Ste-Anne-Des-Monts QC  G4V 1T5",1 418 764-2890,1 418 763-0067
Gatineau,MP,Steven MacKinnon,Steven,MacKinnon,,Liberal,Steven.MacKinnon@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MacKinnonSteven_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Steven-MacKinnon(88468),http://smackinnon.liberal.ca/en,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-4351,1 613 992-1037,constituency,"160 de l'Hôpital Blvd (Main Office)
Suite 204
Gatineau QC  J8T 8J1",1 819 561-5555,1 819 561-0005
Glengarry—Prescott—Russell,MP,Francis Drouin,Francis,Drouin,,Liberal,Francis.Drouin@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DrouinFrancis_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Francis-Drouin(88756),http://fdrouin.liberal.ca/en,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0490,1 613 996-9123,constituency,"1468 Laurier Street (Main Office)
Suite 201
Rockland ON  K4K 1C8",1 613 446-6310,1 613 446-5666,constituency,"179 Main Street East

Hawkesbury ON  K6A 1A1",1 613 632-5214,1 613 632-3085,constituency,"90 Main Street South

Alexandria ON  K0C 1A0",1 613 525-4575,1 613 525-5667,constituency,"993 Notre Dame Street

Embrun ON  K0A 1W0",1 613 292-8222,
Grande Prairie—Mackenzie,MP,Chris Warkentin,Chris,Warkentin,,Conservative,chris.warkentin@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/WarkentinChris_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Chris-Warkentin(35886),http://chriswarkentin.com,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-5685,1 613 947-4782,constituency,"10625 West Side Drive (Main Office)
Suite 201
Grande Prairie AB  T8V 8E6",1 780 538-1677,1 780 538-9257
Guelph,MP,Lloyd Longfield,Lloyd,Longfield,,Liberal,Lloyd.Longfield@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LongfieldLloyd_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Lloyd-Longfield(88761),http://mplongfield.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-4758,1 613 996-9922,constituency,"40 Cork Street East (Main Office)

Guelph ON  N1H 2W8",1 519 837-8276,1 519 837-8443
Haldimand—Norfolk,MP,Diane Finley,Diane,Finley,,Conservative,diane.finley@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FinleyDiane_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Diane-Finley(25501),http://dianefinley.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-4974,1 613 996-9749,constituency,"76 Kent Street South (Main Office)

Simcoe ON  N3Y 2Y1",1 519 426-3400,1 519 426-0003
Haliburton—Kawartha Lakes—Brock,MP,Jamie Schmale,Jamie,Schmale,,Conservative,Jamie.Schmale@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SchmaleJamie_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Jamie-Schmale(88770),http://jamieschmale.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2474,1 613 996-9656,constituency,"68 McLaughlin Road (Main Office)

Lindsay ON  K9V 6B5",1 705 324-2400,1 705 324-0880
Halifax,MP,Andy Fillmore,Andy,Fillmore,,Liberal,Andy.Fillmore@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FillmoreAndy_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Andy-Fillmore(88325),http://afillmore.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-7614,1 613 992-8569,constituency,"1888 Brunswick Street (Main Office)
Suite 808
Halifax NS  B3J 3J8",1 902 426-8691,1 902 426-8693
Halifax West,MP,Geoff Regan,Geoff,Regan,,Liberal,geoff.regan@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ReganGeoff_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Geoff-Regan(1760),http://geoffregan.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-3085,1 613 996-6988,constituency,"1496 Bedford Highway
(Main Office)
Suite 222
Bedford NS  B4A 1E5",1 902 426-2217,1 902 426-8339
Hamilton Centre,MP,David Christopherson,David,Christopherson,,NDP,david.christopherson@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/ChristophersonDavid_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/David-Christopherson(25489),http://davidchristopherson.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-1757,1 613 992-8356,constituency,"22 Tisdale Street South (Main Office)

Hamilton ON  L8N 2V9",1 905 526-0770,1 905 526-9943
Hamilton East—Stoney Creek,MP,Bob Bratina,Bob,Bratina,,Liberal,Bob.Bratina@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BratinaBob_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Bob-Bratina(88775),http://bbratina.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6535,1 613 992-7764,constituency,"40 Centennial Parkway North (Main Office)
Unit 2
Hamilton ON  L8E 1H6",1 905 662-4763,1 905 662-2285
Hamilton Mountain,MP,Scott Duvall,Scott,Duvall,,NDP,Scott.Duvall@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/DuvallScott_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Scott-Duvall(88780),http://scottduvall.ndp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-9389,1 613 992-7802,constituency,"555 Concession Street (Main Office)
Unit 2, Level 2
Hamilton ON  L8V 1A8",1 905 574-3331,1 905 574-4980
Hamilton West—Ancaster—Dundas,MP,Filomena Tassi,Filomena,Tassi,,Liberal,Filomena.Tassi@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/TassiFilomena_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Filomena-Tassi(88784),http://ftassi.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1034,1 613 992-1050,constituency,"1686 Main Street West (Main Office)

Hamilton ON  L8S 0A2",1 905 529-5435,1 905 529-4123
Hastings—Lennox and Addington,MP,Mike Bossio,Mike,Bossio,,Liberal,Mike.Bossio@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BossioMike_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Mike-Bossio(88786),http://www.mikebossiomp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-5321,1 613 996-8652,constituency,"20-B Richmond Blvd (Main Office)

Napanee ON  K7R 4A4",1 866 471-3800,1 613 354-0913
Hochelaga,MP,Marjolaine Boutin-Sweet,Marjolaine,Boutin-Sweet,,NDP,Marjolaine.Boutin-Sweet@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BoutinSweetMarjolaine_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Marjolaine-Boutin-Sweet(71395),http://marjolaineboutinsweet.ndp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 947-4576,1 613 947-4579,constituency,"2030 Pie-IX Blvd (Main Office)
Suite 225
Montréal QC  H1V 2C8",1 514 283-2655,1 514 283-6485
Honoré-Mercier,MP,Pablo Rodriguez,Pablo,Rodriguez,,Liberal,Pablo.Rodriguez@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/RodriguezPablo_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Pablo-Rodriguez(25451),http://https://www.pablorodriguez.ca/en,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-0580,1 613 992-1710,constituency,"8595 Maurice-Duplessis Blvd (Main Office)
Suite 208
Montréal QC  H1E 4H7",1 514 353-5044,1 514 353-3050
Hull—Aylmer,MP,Greg Fergus,Greg,Fergus,,Liberal,Greg.Fergus@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FergusGreg_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Greg-Fergus(88478),http://gregfergusparl.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7550,1 613 992-7599,constituency,"179 Du Portage Promenade (Main Office)
Suite 301
Gatineau QC  J8X 2K5",1 819 994-8844,1 819 994-8557,constituency,"115, Principale Street
Suite 102
Gatineau QC  J9H 3M2",1 819 682-1125,
Humber River—Black Creek,MP,Judy A. Sgro,Judy A.,Sgro,,Liberal,judy.sgro@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SgroJudy_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Judy-A-Sgro(1787),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7774,1 613 947-8319,constituency,"2201 Finch Avenue West (Main Office)
Suite 25
Toronto ON  M9M 2Y9",1 416 744-1882,1 416 952-1696
Huron—Bruce,MP,Ben Lobb,Ben,Lobb,,Conservative,ben.lobb@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/LobbBen_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Ben-Lobb(35600),http://benlobb.com,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-8234,1 613 995-6350,constituency,"30 Victoria Street North (Main Office)

Goderich ON  N7A 2R6",1 519 524-6560,1 519 612-1141,constituency,"5101 Highway 21 South

Port Elgin ON  N0H 2C5",1 519 832-2999,1 519 832-2995
Joliette,MP,Gabriel Ste-Marie,Gabriel,Ste-Marie,,Bloc Québécois,Gabriel.Ste-Marie@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SteMarieGabriel_BQ.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Gabriel-Ste-Marie(88485),http://gabrielstemarie.quebec,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-6910,1 613 995-2818,constituency,"436 St-Viateur (Main Office)

Joliette QC  J6E 3B2",1 450 752-1940,1 450 752-1719
Jonquière,MP,Karine Trudel,Karine,Trudel,,NDP,Karine.Trudel@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/TrudelKarine_NDP.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Karine-Trudel(88488),http://karinetrudel.ndp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8425,1 613 947-2748,constituency,"1930 Davis Street (Main Office)

Jonquiere QC  G7S 3B6",1 418 695-4477,1 418 695-4467
Kamloops—Thompson—Cariboo,MP,Cathy McLeod,Cathy,McLeod,,Conservative,cathy.mcleod@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McLeodCathy_CPC.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Cathy-McLeod(59265),http://www.cathymcleod.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-6931,1 613 995-9897,constituency,"275 Seymour Street
(Main Office)
Suite 6
Kamloops BC  V2C 2E7",1 250 851-4991,1 250 851-4994
Kanata—Carleton,MP,Karen McCrimmon,Karen,McCrimmon,,Liberal,Karen.McCrimmon@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/McCrimmonKaren_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Karen-McCrimmon(71602),http://kmccrimmon.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1119,1 613 992-1043,constituency,"555 Legget Drive (Main Office)
Suite 121
Kanata ON  K2K 2X3",1 613 592-3469,1 613 592-4756
Kelowna—Lake Country,MP,Stephen Fuhr,Stephen,Fuhr,,Liberal,Stephen.Fuhr@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/FuhrStephen_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Stephen-Fuhr(89279),http://sfuhr.liberal.ca,,,https://twitter.com/StephenFuhr,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7006,1 613 992-7636,constituency,"1420 St. Paul Street (Main Office)
Suite 102
Kelowna BC  V1Y 2E6",1 250 470-5075,1 250 470-5077
Kenora,MP,Robert Nault,Robert,Nault,,Liberal,Bob.Nault@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/NaultRobert_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Robert-D-Nault(709),http://bnault.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-1161,1 613 996-1759,constituency,"301 First Avenue S (Main Office)
Suite 202
Kenora ON  P9N 1W2",1 807 468-2170,1 807 468-4896,constituency,"54 Front Street
Unit 1A
Sioux Lookout ON  P8T 1A1",1 807 737-4934,1 807 737-1812,constituency,"66 Keith Avenue
Suite 2
Dryden ON  P8N 3K8",1 807 407-4758,
Kildonan—St. Paul,MP,MaryAnn Mihychuk,MaryAnn,Mihychuk,,Liberal,MaryAnn.Mihychuk@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/MihychukMaryAnn_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/MaryAnn-Mihychuk(89037),http://mmihychuk.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7148,1 613 996-9125,constituency,"1575 Main Street (Main Office)

Winnipeg MB  R2W 3W5",1 204 984-6322,1 204 984-6415
Kingston and the Islands,MP,Mark Gerretsen,Mark,Gerretsen,,Liberal,Mark.Gerretsen@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/GerretsenMark_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Mark-Gerretsen(88802),http://mgerretsen.liberal.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-1955,1 613 996-1958,constituency,"841 Princess Street (Main Office)

Kingston ON  K7L 1G7",1 613 542-3243,1 613 542-5461
Kings—Hants,MP,Scott Brison,Scott,Brison,,Liberal,scott.brison@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/BrisonScott_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Scott-Brison(74),http://www.scottbrison.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8231,1 613 996-9349,constituency,"24 Harbourside Drive
(Main Office)
Suite 101A
Wolfville NS  B4P 2C1",1 902 542-4010,1 902 542-4184
King—Vaughan,MP,Deborah Schulte,Deborah,Schulte,,Liberal,Deb.Schulte@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SchulteDeb_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Deborah-Schulte(88799),http://debschulte.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 844 586-8999,1 613 992-1470,constituency,"9401 Jane Street (Main Office)
Suite 115
Vaughan ON  L6A 4H7",1 905 303-5000,1 905 303-5002
Kitchener Centre,MP,Raj Saini,Raj,Saini,,Liberal,Raj.Saini@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/SainiRaj_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Raj-Saini(88807),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8913,1 613 996-7329,constituency,"209 Frederick Street (Main Office)
Suite 202
Kitchener ON  N2H 2M7",1 519 741-2001,1 519 579-2404
Kitchener South—Hespeler,MP,Marwan Tabbara,Marwan,Tabbara,,Liberal,Marwan.Tabbara@parl.gc.ca,https://www.ourcommons.ca/Parliamentarians/Images/OfficialMPPhotos/42/TabbaraMarwan_Lib.jpg,http://www.parl.gc.ca/Parliamentarians/en/members/Marwan-Tabbara(88813),http://marwantabbaramp.ca,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1063,1 613 992-1082,constituency,"153 Country Hill Drive (Main Office)
Suite 2A
Kitchener ON  N2E 2G7",1 519 571-5509,1 519 571-5515
